住所コード,市区町村名,大字名,字丁目名,街区,地番・戸番,建物名,階数,buildingCode,総部屋数,目標物数,個人の家屋数,事業所数,空き部屋数,その他数,目標物比率,個人の家屋比率,事業所比率,空き部屋比率,その他比率,面積,延床面積,目標物総面積,目標物平均面積,個人の家屋総面積,個人の家屋平均面積,空き部屋総面積,空き部屋平均面積,事業所総面積,事業所平均面積,その他総面積,その他平均面積,飲食件数,物販（食品）件数,物販（衣料）件数,物販（日用雑貨）件数,サービス（レンタル）件数,サービス（冠婚葬祭）件数,サービス（生活関連）件数,サービス（自動車）件数,サービス（その他）件数,量販店件数,金融・保険件数,不動産件数,インフラ件数,専門職件数,スポーツ施設件数,娯楽件数,ホテル・旅館件数,医療・福祉件数,公共件数,教育件数,宅配・引越・郵便件数,運輸件数,建設・設備件数,自動車関連件数,協同組合件数,宗教関連件数,一般業件数,lang,lat,部屋数推定フラグ
13101,千代田区,内神田,３丁目,20,1,有美ビル,5,3004,6,0,0,6,0,0,0,0,100,0,0,90.06,450.3,0,0,0,0,0,0,450.3,75.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,139.77093,35.6926456,0
13101,千代田区,内神田,３丁目,20,7,石福ビル,8,3004,2,0,0,2,0,0,0,0,100,0,0,229.13,1833.04,0,0,0,0,0,0,1833.04,916.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7709344,35.6928389,0
13101,千代田区,内神田,３丁目,21,2,むら治屋,0,2027,1,0,0,1,0,0,0,0,100,0,0,33.51,67.02,0,0,0,0,0,0,67.02,67.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7705153,35.6926214,0
13101,千代田区,内神田,３丁目,21,2,,0,1001,1,0,1,0,0,0,0,100,0,0,0,16.65,33.3,0,0,33.3,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7705544,35.6926692,1
13101,千代田区,内神田,３丁目,21,2,あすなろ,0,3002,2,0,0,2,0,0,0,0,100,0,0,33.39,66.78,0,0,0,0,0,0,66.78,33.39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7705578,35.6926214,0
13101,千代田区,内神田,３丁目,21,5,（株）アクアアールアンドビー,0,1008,2,0,1,1,0,0,0,50,50,0,0,76.52,153.04,0,0,76.52,76.52,0,0,76.52,76.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,139.7704203,35.6927675,0
13101,千代田区,内神田,３丁目,21,,,0,1001,1,0,1,0,0,0,0,100,0,0,0,38.21,76.42,0,0,76.42,76.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7705422,35.6927044,0
13101,千代田区,内神田,３丁目,21,3,神田つくね製作所本店,4,2027,1,0,0,1,0,0,0,0,100,0,0,33.73,134.92,0,0,0,0,0,0,134.92,134.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7704447,35.6925872,0
13101,千代田区,内神田,３丁目,21,6,,3,2001,3,0,0,3,0,0,0,0,100,0,0,36.36,109.08,0,0,0,0,0,0,109.08,36.36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,139.7705019,35.6928131,1
13101,千代田区,内神田,３丁目,21,6,マルトクチクット神田北口店,5,3004,3,0,0,3,0,0,0,0,100,0,0,39.12,195.6,0,0,0,0,0,0,195.6,65.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.77065,35.6928506,0
13101,千代田区,内神田,３丁目,21,5,村井ビル,5,3001,7,0,2,5,0,0,0,28.57,71.43,0,0,47.63,285.78,0,0,95.26,47.63,0,0,190.52,38.1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,139.7703689,35.6927589,0
13101,千代田区,内神田,３丁目,21,3,酒蔵若竹,3,3004,3,0,0,3,0,0,0,0,100,0,0,26.37,79.11,0,0,0,0,0,0,79.11,26.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7704242,35.6926381,0
13101,千代田区,内神田,３丁目,21,2,酒蔵鶴亀,0,3004,3,0,0,3,0,0,0,0,100,0,0,32.09,64.18,0,0,0,0,0,0,64.18,21.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7704817,35.6926125,0
13101,千代田区,内神田,３丁目,21,7,神田駅北口合同ビル有田ビル,5,3001,15,0,0,14,1,0,0,0,93.33,6.67,0,198.9,994.5,0,0,0,0,28.41,28.41,966.09,69.01,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,139.7706797,35.69271,0
13101,千代田区,内神田,３丁目,21,6,村越ビル森山ビル,9,3004,17,0,0,15,0,2,0,0,88.24,0,11.76,139.99,1399.9,0,0,0,0,0,0,1119.92,74.66,279.98,139.99,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139.7705703,35.6928039,0
13101,千代田区,内神田,３丁目,21,5,三州屋,0,2001,1,0,0,1,0,0,0,0,100,0,0,49.29,98.58,0,0,0,0,0,0,98.58,98.58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7704678,35.6927783,0
13101,千代田区,内神田,３丁目,21,2,さつま,0,2027,1,0,0,1,0,0,0,0,100,0,0,29.73,59.46,0,0,0,0,0,0,59.46,59.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7706003,35.6926322,0
13101,千代田区,内神田,３丁目,21,4,開運横町,0,2027,1,0,0,1,0,0,0,0,100,0,0,26.85,53.7,0,0,0,0,0,0,53.7,53.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7704058,35.6926836,0
13101,千代田区,内神田,３丁目,22,11,Ｃｈｉｃｏｔｔ神田店,0,2027,1,0,0,1,0,0,0,0,100,0,0,21.4,42.8,0,0,0,0,0,0,42.8,42.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7703831,35.6923719,0
13101,千代田区,内神田,３丁目,22,5,都洋装店,0,2003,1,0,0,1,0,0,0,0,100,0,0,27.98,55.96,0,0,0,0,0,0,55.96,55.96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7699817,35.6925681,0
13101,千代田区,内神田,３丁目,22,11,（株）ＴＡＳＫ,0,3004,2,0,0,2,0,0,0,0,100,0,0,22.43,44.86,0,0,0,0,0,0,44.86,22.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7703731,35.6923961,0
13101,千代田区,内神田,３丁目,22,1,大勇鮨,4,1008,2,0,1,1,0,0,0,50,50,0,0,39.6,158.4,0,0,118.8,118.8,0,0,39.6,39.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7703106,35.6923608,0
13101,千代田区,内神田,３丁目,22,5,カンダフレンチバルテリア,3,2027,1,0,0,1,0,0,0,0,100,0,0,30.03,90.09,0,0,0,0,0,0,90.09,90.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7699711,35.6925942,0
13101,千代田区,内神田,３丁目,22,7,城南信用金庫神田支店,5,2011,1,0,0,1,0,0,0,0,100,0,0,238.93,1194.65,0,0,0,0,0,0,1194.65,1194.65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7702169,35.6926817,0
13101,千代田区,内神田,３丁目,22,9,幸,0,2001,1,0,0,1,0,0,0,0,100,0,0,32.09,64.18,0,0,0,0,0,0,64.18,64.18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7702828,35.6926292,0
13101,千代田区,内神田,３丁目,22,10,新八光ビル,5,3002,6,0,0,3,0,3,0,0,50,0,50,157.67,946.02,0,0,0,0,0,0,473.01,157.67,473.01,157.67,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,139.7702308,35.6925217,0
13101,千代田区,内神田,３丁目,22,11,（株）サミエルンイターナショナル,3,2027,1,0,0,1,0,0,0,0,100,0,0,9.72,29.16,0,0,0,0,0,0,29.16,29.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.77039,35.6923542,0
13101,千代田区,内神田,３丁目,22,5,,0,1001,1,0,1,0,0,0,0,100,0,0,0,22.35,44.7,0,0,44.7,44.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7699906,35.692545,1
13101,千代田区,内神田,３丁目,22,3,第二唐澤ビル,6,3003,7,0,1,1,0,5,0,14.29,14.29,0,71.43,38.48,230.88,0,0,19.24,19.24,0,0,19.24,19.24,192.4,38.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7700836,35.6922892,0
13101,千代田区,内神田,３丁目,22,3,岩崎ビル,6,3003,11,0,4,3,0,4,0,36.36,27.27,0,36.36,84.9,509.4,0,0,99.05,24.76,0,0,134.43,44.81,275.93,68.98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7700833,35.6923508,0
13101,千代田区,内神田,３丁目,22,4,小松ビル,3,3003,5,0,1,2,0,2,0,20,40,0,40,47.35,142.05,0,0,15.78,15.78,0,0,31.57,15.78,94.7,47.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7700619,35.6923986,0
13101,千代田区,内神田,３丁目,22,4,花喜久ビル,8,3003,15,0,4,10,0,1,0,26.67,66.67,0,6.67,75.16,601.28,0,0,125.27,31.32,0,0,400.85,40.09,75.16,75.16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,139.7700314,35.6924725,0
13101,千代田区,内神田,３丁目,22,10,竹内ビル,5,3003,10,0,0,4,6,0,0,0,40,60,0,69.62,417.72,0,0,0,0,174.05,29.01,243.67,60.92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7703053,35.6924825,0
13101,千代田区,内神田,３丁目,22,10,ハチヤビル,5,3003,11,0,3,8,0,0,0,27.27,72.73,0,0,87.09,522.54,0,0,87.09,29.03,0,0,435.45,54.43,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7703264,35.6924297,0
13101,千代田区,内神田,３丁目,22,1,勝川ビル,4,3003,7,0,3,4,0,0,0,42.86,57.14,0,0,145.54,582.16,0,0,169.8,56.6,0,0,412.36,103.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7702319,35.6923961,0
13101,千代田区,内神田,３丁目,22,2,ムラコシビル,4,3004,7,0,0,4,0,3,0,0,57.14,0,42.86,74.04,296.16,0,0,0,0,0,0,74.04,18.51,222.12,74.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7701831,35.6923522,0
13101,千代田区,内神田,３丁目,22,5,活漁料理三州屋,3,2027,1,0,0,1,0,0,0,0,100,0,0,106.45,319.35,0,0,0,0,0,0,319.35,319.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7700722,35.6926086,0
13101,千代田区,内神田,３丁目,22,7,大平ビル,8,3003,18,0,1,17,0,0,0,5.56,94.44,0,0,88.99,711.92,0,0,29.66,29.66,0,0,682.26,40.13,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7700644,35.692705,0
13101,千代田区,内神田,３丁目,22,6,ニューカナイビル,6,3004,11,0,0,11,0,0,0,0,100,0,0,58.22,349.32,0,0,0,0,0,0,349.32,31.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139.76995,35.6926658,0
13101,千代田区,内神田,３丁目,22,5,,3,1001,1,0,1,0,0,0,0,100,0,0,0,28.32,84.96,0,0,84.96,84.96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7699606,35.6926211,0
13101,千代田区,内神田,３丁目,22,4,大柳稲荷,0,2026,1,1,0,0,0,0,100,0,0,0,0,3.94,7.88,7.88,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7701044,35.6924861,0
13101,千代田区,内神田,３丁目,22,4,のぼるビル,3,3004,1,0,0,1,0,0,0,0,100,0,0,36.43,109.29,0,0,0,0,0,0,109.29,109.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7700492,35.69243,0
13101,千代田区,内神田,３丁目,22,2,ちくりん神田店,4,2027,1,0,0,1,0,0,0,0,100,0,0,21.91,87.64,0,0,0,0,0,0,87.64,87.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7701442,35.692305,0
13101,千代田区,内神田,３丁目,23,5,神田セブンビル,9,3004,16,0,0,15,0,1,0,0,93.75,0,6.25,266.33,2396.97,0,0,0,0,0,0,2308.19,153.88,88.78,88.78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,139.7695292,35.6925036,0
13101,千代田区,内神田,３丁目,23,7,都民住宅エミネンスアビス,11,1002,18,0,0,2,16,0,0,0,11.11,88.89,0,217.37,2391.07,0,0,0,0,1956.33,122.27,434.74,217.37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7696794,35.6925283,0
13101,千代田区,内神田,３丁目,23,3,大原第７ビル,5,3003,7,0,1,6,0,0,0,14.29,85.71,0,0,42.44,254.64,0,0,21.22,21.22,0,0,233.42,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7695542,35.69235,0
13101,千代田区,内神田,３丁目,23,8,第三唐澤ビルディング,8,3004,9,0,0,9,0,0,0,0,100,0,0,185.73,1485.84,0,0,0,0,0,0,1485.84,165.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139.769675,35.6924083,0
13101,千代田区,内神田,３丁目,24,3,内神田ＳＴビル,7,3004,9,0,0,9,0,0,0,0,100,0,0,173.36,1386.88,0,0,0,0,0,0,1386.88,154.1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139.7692247,35.6922764,0
13101,千代田区,内神田,３丁目,24,5,エッサム神田ホール２号館,8,3003,24,0,0,4,15,5,0,0,16.67,62.5,20.83,269,2421,0,0,0,0,959.43,63.96,941.5,235.38,520.07,104.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7692878,35.6923703,0
13101,千代田区,内神田,３丁目,24,4,９ＳＴＡＧＥＫａｎｄａ,11,3003,14,0,3,9,1,1,0,21.43,64.29,7.14,7.14,74.3,817.3,0,0,111.45,37.15,74.3,74.3,557.25,61.92,74.3,74.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7691658,35.6924161,0
13101,千代田区,内神田,３丁目,24,7,坂口ビル,4,3003,5,0,1,2,0,2,0,20,40,0,40,32.55,162.75,0,0,32.55,32.55,0,0,65.1,32.55,65.1,32.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7693783,35.6923111,0
13101,千代田区,内幸町,１丁目,1,3,東京電力本社,14,2013,1,1,0,0,0,0,100,0,0,0,0,2420.46,33886.44,33886.44,33886.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.75845,35.6702214,0
13101,千代田区,内幸町,１丁目,1,2,ＵＤ日比谷ビル,10,3004,13,0,0,6,0,7,0,0,46.15,0,53.85,349.58,3845.38,0,0,0,0,0,0,1398.32,233.05,2447.06,349.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7590389,35.6707486,0
13101,千代田区,内幸町,１丁目,1,6,ＮＴＴ霞ケ関ビル本館,6,3004,5,2,0,3,0,0,40,0,60,0,0,2370.31,14221.86,5688.74,2844.37,0,0,0,0,8533.12,2844.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7583472,35.6714203,0
13101,千代田区,内幸町,１丁目,1,6,ＮＴＴ霞ケ関ビル新館,10,3004,3,3,0,0,0,0,100,0,0,0,0,1281.19,12811.9,12811.9,4270.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7582225,35.6709494,0
13101,千代田区,内幸町,１丁目,1,5,みずほ銀行東京営業部,32,2011,2,0,0,2,0,0,0,0,100,0,0,6840.04,218881.28,0,0,0,0,0,0,218881.28,109440.64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7573511,35.6706014,0
13101,千代田区,内幸町,１丁目,1,1,,9,9999,9,0,9,0,0,0,0,100,0,0,0,1582.27,14240.43,0,0,14240.43,1582.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7590192,35.6711261,1
13101,千代田区,内幸町,１丁目,1,1,帝国ホテルタワー,31,2017,232,1,1,229,0,1,0.43,0.43,98.71,0,0.43,5410.1,173123.2,676.26,676.26,416.16,416.16,0,0,171538.95,749.08,491.83,491.83,1,0,9,6,1,0,0,0,0,0,2,1,0,7,0,0,0,3,2,1,0,0,0,0,0,0,1,139.7594319,35.6717664,0
13101,千代田区,内幸町,１丁目,1,7,ＮＢＦ日比谷ビル,26,3004,128,0,0,127,0,1,0,0,99.22,0,0.78,1468.95,41130.6,0,0,0,0,0,0,40885.78,321.94,244.83,244.83,3,0,0,2,0,0,0,0,0,1,2,5,0,11,0,0,1,0,0,0,0,0,0,0,0,0,9,139.7577183,35.6717786,0
13101,千代田区,内幸町,１丁目,1,2,東京電力パワーグリッド（株）日比谷制御所,0,2027,1,0,0,1,0,0,0,0,100,0,0,737.54,1475.08,0,0,0,0,0,0,1475.08,1475.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7587522,35.6708431,0
13101,千代田区,内幸町,１丁目,1,1,帝国ホテル本館,17,2017,85,1,0,79,0,5,1.18,0,92.94,0,5.88,9787.1,176167.8,815.59,815.59,0,0,0,0,161283.25,2041.56,14068.96,2813.79,7,2,36,13,3,1,5,0,0,3,0,3,0,2,0,2,4,6,1,2,1,1,0,0,0,0,5,139.7582769,35.6723094,0
13101,千代田区,内幸町,１丁目,1,7,ＮＢＦ日比谷ビル別館（ＡＮＮＥＸ）,2,3004,5,0,0,5,0,0,0,0,100,0,0,669.69,1339.38,0,0,0,0,0,0,1339.38,267.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,139.7580047,35.6716628,0
13101,千代田区,内幸町,１丁目,1,6,ＮＴＴ日比谷ビル内郵便局,9,2021,3,2,0,1,0,0,66.67,0,33.33,0,0,6104.29,54938.61,36625.74,18312.87,0,0,0,0,18312.87,18312.87,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,139.7573567,35.6712781,0
13101,千代田区,内幸町,１丁目,2,1,日土地内幸町ビル,11,3004,19,0,0,18,0,1,0,0,94.74,0,5.26,1729.61,20755.32,0,0,0,0,0,0,19890.52,1105.03,864.81,864.81,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7563231,35.6701939,0
13101,千代田区,内幸町,１丁目,2,2,若会席大和館,0,2027,1,0,0,1,0,0,0,0,100,0,0,890.56,1781.12,0,0,0,0,0,0,1781.12,1781.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7570433,35.6699164,0
13101,千代田区,内幸町,１丁目,2,2,日比谷ダイビル,21,3004,44,0,0,44,0,0,0,0,100,0,0,1217.73,28007.79,0,0,0,0,0,0,28007.79,636.54,0,0,1,0,0,0,0,0,2,0,0,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,139.7567269,35.670025,0
13101,千代田区,内幸町,１丁目,3,3,内幸町ダイビル,9,3004,28,0,0,28,0,0,0,0,100,0,0,1010.3,9092.7,0,0,0,0,0,0,9092.7,324.74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,4,139.7569133,35.6693967,0
13101,千代田区,内幸町,１丁目,3,2,内幸町東急ビル,13,3004,17,0,0,17,0,0,0,0,100,0,0,1227.34,15955.42,0,0,0,0,0,0,15955.42,938.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,139.7565933,35.6694714,0
13101,千代田区,内幸町,１丁目,3,1,幸ビルディング,16,3003,22,0,6,14,0,2,0,27.27,63.64,0,9.09,1719.38,27510.08,0,0,8023.77,1337.3,0,0,16047.55,1146.25,3438.76,1719.38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7560694,35.6697631,0
13101,千代田区,内幸町,１丁目,3,1,ジーエスパーク内幸町駐車場,0,9999,2,0,0,2,0,0,0,0,100,0,0,739.72,1479.44,0,0,0,0,0,0,1479.44,739.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7565964,35.6696117,0
13101,千代田区,内幸町,１丁目,3,1,オリックスレンタカー新橋内幸町店,0,2005,1,0,0,1,0,0,0,0,100,0,0,14.27,28.54,0,0,0,0,0,0,28.54,28.54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7563919,35.6697261,0
13101,千代田区,内幸町,１丁目,5,1,区立内幸町ホール,0,2019,1,1,0,0,0,0,100,0,0,0,0,216.2,432.4,432.4,432.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139.7577336,35.6696767,0
13101,千代田区,内幸町,１丁目,5,3,第一ホテル東京フィットネス＆アクアゾーン,0,2017,1,0,0,1,0,0,0,0,100,0,0,85.2,170.4,0,0,0,0,0,0,170.4,170.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7576903,35.6689644,0
13101,千代田区,内幸町,１丁目,5,3,新幸橋ビルディング,21,3004,2,1,0,1,0,0,50,0,50,0,0,1366.76,28701.96,14350.98,14350.98,0,0,0,0,14350.98,14350.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7573525,35.6692761,0
13101,千代田区,内幸町,１丁目,5,2,内幸町平和ビル,20,3004,24,0,0,13,0,11,0,0,54.17,0,45.83,1157.28,24302.88,0,0,0,0,0,0,11572.8,890.22,12730.08,1157.28,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7579856,35.6695194,0
13101,千代田区,内幸町,１丁目,6,1,矢まと新橋店,0,2001,1,0,0,1,0,0,0,0,100,0,0,166.64,333.28,0,0,0,0,0,0,333.28,333.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7582469,35.6688394,0
13101,千代田区,内幸町,１丁目,6,6,,0,9999,1,0,1,0,0,0,0,100,0,0,0,684.85,1369.7,0,0,1369.7,1369.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7585697,35.6693078,1
13101,千代田区,内幸町,１丁目,6,1,かき小屋,0,2027,1,0,0,1,0,0,0,0,100,0,0,190.64,381.28,0,0,0,0,0,0,381.28,381.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7583047,35.6689536,0
13101,千代田区,内幸町,１丁目,6,6,かき小屋,0,2001,1,0,0,1,0,0,0,0,100,0,0,205.32,410.64,0,0,0,0,0,0,410.64,410.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7583747,35.6690828,0
13101,千代田区,内幸町,１丁目,7,5,,0,9999,1,0,1,0,0,0,0,100,0,0,0,239.86,479.72,0,0,479.72,479.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7588892,35.6699931,1
13101,千代田区,内幸町,１丁目,7,18,,0,9999,1,0,1,0,0,0,0,100,0,0,0,177.13,354.26,0,0,354.26,354.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7598464,35.6716847,1
13101,千代田区,内幸町,１丁目,7,21,,0,1001,1,0,1,0,0,0,0,100,0,0,0,68.54,137.08,0,0,137.08,137.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7600183,35.6719886,1
13101,千代田区,内幸町,１丁目,7,10,丸の内新聞事業協同組合,0,2004,1,0,0,1,0,0,0,0,100,0,0,390.03,780.06,0,0,0,0,0,0,780.06,780.06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7593119,35.6707381,0
